Bankrupt, ROA(B) before interest and depreciation after tax, Persistent EPS in the Last Four Seasons, Revenue Per Share (Yuan ¥), Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Operating profit per person, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Working Capital/Equity, Non-industry income and expenditure/revenue
0,0.52674126,0.209227569,0.028631063,0.0004648,0.264439627,0.630977315,0.37313094,0.178146444,0.388197915,0.810076813,0.841151451,0.026887958,0.565581234,0.734759226,0.303834142
0,0.577546978,0.224071098,0.021764448,0.000452623,0.263974948,0.630901631,0.37369683,0.176992685,0.392641505,0.812283065,0.841198935,0.026877817,0.565540294,0.736041785,0.303620722
0,0.532469618,0.218020233,0.024078527,0.000457813,0.263937649,0.630634512,0.370366353,0.172732071,0.392980711,0.812830944,0.841099638,0.026797021,0.565186203,0.738230577,0.303539995
0,0.541142459,0.214616621,0.008802577,0.000460009,0.264161441,0.631750935,0.373501117,0.170877008,0.39187264,0.801033204,0.840382079,0.027343065,0.566887146,0.736085102,0.303635466
0,0.57915306,0.248558192,0.035648925,0.000472411,0.264271783,0.631055054,0.376066636,0.203423573,0.415289116,0.826253737,0.842438251,0.026906212,0.565653137,0.734253276,0.303687189
0,0.536217142,0.217642054,0.020766217,0.000435604,0.264047991,0.632730031,0.37431752,0.171751753,0.395977024,0.800304955,0.840359019,0.02766496,0.567439059,0.732916637,0.30347667
0,0.571765084,0.227001985,0.029115054,0.000457938,0.263925993,0.630624238,0.372029355,0.182889676,0.400511069,0.82174213,0.84172306,0.026793989,0.565171867,0.73493467,0.303538786
0,0.565394293,0.230689231,0.041471936,0.000524616,0.26402701,0.630975946,0.3742493,0.185280145,0.397164243,0.818215489,0.841718376,0.026883925,0.565565038,0.735190318,0.303574074
0,0.566893303,0.233336485,0.023458415,0.000468444,0.264133467,0.630699237,0.371369522,0.187602745,0.402105335,0.822854384,0.84183863,0.026812446,0.565257904,0.736477919,0.303622172
0,0.575030783,0.236078283,0.050289638,0.000475356,0.264094614,0.630828002,0.372785366,0.190988613,0.397345153,0.822873508,0.842143463,0.026846154,0.565407664,0.738709705,0.303486096
0,0.533647412,0.219060225,0.046720208,0.000442391,0.263995151,0.630879029,0.372130007,0.173697308,0.393025938,0.805085451,0.840696767,0.026874624,0.56552725,0.733203501,0.303544829
1,0.510894588,0.209794838,0.03592117,0.000438648,0.263607401,0.628886248,0.38223775,0.163004298,0.390606273,0.789399545,0.839200698,0.026478092,0.563037243,0.733145848,0.303491413
0,0.594571444,0.264630803,0.036964775,0.000472811,0.263904236,0.630767044,0.374248182,0.220209637,0.425906244,0.841615583,0.84328257,0.026819105,0.565288227,0.734330144,0.303929855
0,0.586326891,0.25961993,0.034227203,0.000468643,0.263891803,0.63080677,0.375062349,0.210806123,0.401980959,0.835514861,0.843046523,0.026844391,0.565400053,0.734129171,0.303942665
0,0.521012902,0.215372979,0.019072251,0.00044566,0.263823422,0.631035876,0.3737315,0.175906794,0.405859207,0.809803967,0.841025615,0.026928529,0.565738064,0.737981093,0.303583259
0,0.49253172,0.201853077,0.026362358,0.000437974,0.262814804,0.630279037,0.375009786,0.159075485,0.394880261,0.777670406,0.838318177,0.026696183,0.564660821,0.738660763,0.303268083
0,0.565073077,0.229554694,0.025379252,0.000456441,0.264018463,0.630781428,0.374949394,0.179315285,0.393240768,0.814659311,0.84149242,0.026843097,0.565394457,0.73575429,0.303662294
0,0.54724557,0.224260187,0.026967346,0.000459535,0.263741054,0.630624238,0.369637181,0.181668049,0.40792836,0.816480568,0.841146398,0.026793937,0.565171619,0.735845678,0.303588093
0,0.532951443,0.216602061,0.053102833,0.00045694,0.263901128,0.632344077,0.374763746,0.17073373,0.395343841,0.798872187,0.840277717,0.027639694,0.567402483,0.740675596,0.303507365
0,0.511590556,0.210456651,0.037705885,0.000423276,0.263251509,0.630133491,0.373620782,0.165847221,0.391951788,0.785955339,0.839340962,0.026629983,0.564251583,0.733040783,0.303479812
0,0.573960062,0.232296492,0.072114585,0.00043236,0.26342013,0.630612252,0.369637181,0.187911922,0.422378508,0.825434719,0.841795302,0.026791157,0.565158396,0.737893621,0.303563198
0,0.546014241,0.21896568,0.030672898,0.000492899,0.263572433,0.63210504,0.377245388,0.171895031,0.394269691,0.802340881,0.840645335,0.027524438,0.567222536,0.732420805,0.303558847
0,0.546496065,0.223220195,0.013128242,0.000458113,0.263897242,0.630770469,0.371585366,0.177211372,0.410642003,0.812064216,0.841015335,0.026832945,0.565350071,0.733406812,0.303668337
0,0.549601156,0.225489269,0.022974424,0.000487434,0.264096945,0.630820126,0.371143613,0.179073976,0.396214468,0.812197795,0.841080741,0.026849553,0.565422263,0.736496034,0.303607187
0,0.507575352,0.209227569,0.007955594,0.000434231,0.263687437,0.63025712,0.372813325,0.164859362,0.386501888,0.781654841,0.839116342,0.026662576,0.564460365,0.730670121,0.303537819
0,0.573799454,0.235605559,0.027950451,0.000464077,0.263921331,0.63074273,0.373080614,0.191222381,0.398193166,0.82682113,0.842257395,0.026821919,0.56530093,0.73273872,0.303643925
0,0.586862252,0.232485582,0.034847316,0.000476953,0.264114041,0.630635882,0.370077816,0.18432999,0.394495828,0.82897386,0.842104805,0.026797145,0.56518679,0.734134017,0.30366737
0,0.56828524,0.222369292,0.023730659,0.000443938,0.263778353,0.632249901,0.376494968,0.170296358,0.392618891,0.799065305,0.840298322,0.027744811,0.56754861,0.733746466,0.30347812
0,0.535521174,0.21896568,0.024275149,0.000444962,0.26403245,0.630625265,0.370264582,0.173403212,0.393534746,0.805341465,0.84063231,0.026794557,0.565174556,0.738301356,0.303522834
0,0.559665935,0.218492956,0.01450459,0.000462405,0.264511893,0.630919097,0.369838486,0.172958299,0.395931797,0.804510406,0.840489345,0.026867324,0.565497162,0.734225623,0.303507607
0,0.611060549,0.276448899,0.045056491,0.000478575,0.26393998,0.630764305,0.373852282,0.224952869,0.420931232,0.849847463,0.843769592,0.026832542,0.565348295,0.733742293,0.303893117
0,0.533272659,0.217263874,0.029357049,0.00045699,0.264082181,0.631310872,0.373459738,0.176811703,0.397028561,0.809781259,0.841048558,0.027014968,0.566039059,0.732377187,0.303549904
0,0.574067134,0.22728562,0.032623985,0.000452797,0.263932987,0.630641019,0.370426744,0.182112963,0.399923113,0.823381127,0.841676182,0.026798205,0.565191781,0.735261604,0.303531294
0,0.542213181,0.223503829,0.041608058,0.0004788,0.263846734,0.631544431,0.377431036,0.178485785,0.397661744,0.806330582,0.840980186,0.026972817,0.56589753,0.734822032,0.303493105
0,0.566732694,0.233620119,0.030113284,0.000473235,0.264040997,0.630836564,0.371319196,0.186064399,0.400737206,0.823267022,0.841767098,0.026855808,0.565448894,0.735411475,0.303604528
0,0.570640827,0.237118276,0.051348367,0.00045694,0.263849842,0.630798208,0.373439607,0.188236181,0.395807422,0.822927383,0.842246027,0.026840626,0.565383728,0.738120785,0.303561506
0,0.548851652,0.226812896,0.059001467,0.000453296,0.264071303,0.630771154,0.371787789,0.182075258,0.396587594,0.813817863,0.841442739,0.026830136,0.565337645,0.734181245,0.303531777
1,0.506022806,0.203743973,0.01707579,0.000407805,0.264037889,0.627352365,0.380277264,0.160168916,0.389724339,0.771996375,0.837543863,0.026462941,0.562888341,0.734721051,0.303404643
1,0.517640131,0.205729413,0.009604187,0.000451425,0.264367361,0.634209463,0.382349586,0.169836362,0.393873951,0.799813909,0.840477245,0.03427651,0.569573877,0.734388959,0.303520901
1,0.511215804,0.201002175,0.010920036,0.00041846,0.263509492,0.610214929,0.389358352,0.158155494,0.396304923,0.782937996,0.838173556,0.0256357,0.624147416,0.733796845,0.302955567
0,0.546388993,0.223692919,0.015094454,0.000486885,0.264178536,0.631744771,0.374782758,0.177369731,0.392664119,0.806582438,0.840936435,0.027081661,0.5662449,0.732052728,0.303755348
0,0.530114032,0.209227569,0.013672732,0.000427993,0.264180867,0.645271298,0.37533411,0.166737048,0.389464282,0.793032464,0.839816444,0.02572201,1,0.731927208,0.303549179
0,0.536913111,0.212631181,0.010829287,0.000447207,0.263946974,0.630592047,0.3696383,0.167453435,0.39187264,0.793888119,0.83992844,0.026788057,0.565143574,0.734256482,0.303465552
0,0.513624926,0.206580316,0.011343527,0.000427219,0.264107047,0.628973918,0.376250048,0.160229244,0.384591031,0.782429147,0.838918294,0.026604441,0.564077035,0.730185086,0.303504223
0,0.478184057,0.19693675,0.007532102,0.000408927,0.264008361,0.62992185,0.374729077,0.156074203,0.391352525,0.772413311,0.838136939,0.026623492,0.564208172,0.733712698,0.302735621
0,0.524117993,0.215845703,0.007895095,0.000434406,0.263828861,0.631935864,0.371892915,0.169911771,0.39212139,0.799583728,0.840269765,0.027546407,0.5672586,0.732107446,0.303568032
0,0.495636811,0.20487851,0.008016093,0.000422403,0.263688214,0.630239312,0.371570827,0.160297112,0.378383573,0.773151189,0.838680139,0.026734763,0.564874343,0.734576696,0.303740363
0,0.517854275,0.212631181,0.005127274,0.000461007,0.264234484,0.631634498,0.374042404,0.174579594,0.392132697,0.808695748,0.841021073,0.027205116,0.566576669,0.729691458,0.304050463
0,0.539804058,0.21716933,0.01784715,0.000451026,0.265057386,0.631818057,0.372390585,0.171985521,0.390040931,0.801954099,0.840455909,0.027197347,0.566557441,0.736515534,0.303673896
0,0.56828524,0.226340172,0.016712797,0.000462529,0.264073634,0.63135779,0.37608453,0.178576276,0.396293616,0.813869713,0.841448781,0.027060937,0.566183154,0.732305589,0.30348948
0,0.534022164,0.215372979,0.017574905,0.000446958,0.264547637,0.633418035,0.372500185,0.16973079,0.389713032,0.797407705,0.840159719,0.028786667,0.568452689,0.733292058,0.303634499
0,0.519246212,0.211591188,0.00710861,0.000438224,0.263967954,0.628449268,0.371031777,0.167936053,0.391081161,0.791616043,0.839789681,0.026436075,0.5626085,0.733716953,0.303535402
0,0.55158199,0.218303867,0.01196364,0.000439147,0.264180867,0.631819085,0.373884715,0.173086494,0.395615205,0.804677503,0.840623086,0.027279752,0.566751531,0.733239973,0.303532985
0,0.560308368,0.220383852,0.018558011,0.000448231,0.263898796,0.63170573,0.373385926,0.171321921,0.393172927,0.808116894,0.840906846,0.027709811,0.567501682,0.733994529,0.303515825
0,0.521441191,0.208376666,0.027254715,0.000432983,0.263611286,0.602282845,0.377747532,0.16492723,0.396395378,0.788818932,0.839422406,0.025560847,0.600878792,0.732541266,0.303312798
0,0.552652712,0.22312565,0.01704554,0.000442067,0.264121034,0.630984165,0.372525907,0.17429304,0.394100088,0.811546874,0.841083343,0.026957214,0.565842666,0.73136936,0.303572624
0,0.632742652,0.248463648,0.022308937,0.000567138,0.264922955,0.630864303,0.372390585,0.202865546,0.411049049,0.85088775,0.843522773,0.026859967,0.565466439,0.734579291,0.303695649
0,0.52674126,0.21300936,0.015759941,0.000411573,0.263481518,0.638056328,0.371032895,0.169089812,0.394654124,0.795450324,0.84001022,0.031277124,0.569236551,0.732958021,0.303423738
0,0.501954066,0.206674861,0.009815932,0.000426795,0.263479187,0.629810208,0.37408602,0.164520021,0.3931277,0.779772333,0.838889508,0.026497263,0.563217175,0.735765993,0.303198716
0,0.52850795,0.211307554,0.023352542,0.000433807,0.263427124,0.626816756,0.376196366,0.163758389,0.392505823,0.788729037,0.839431115,0.026368332,0.561797557,0.733367612,0.303385791
0,0.543230366,0.219343859,0.011721645,0.000453995,0.264014578,0.632009151,0.374568033,0.173689767,0.396700663,0.803460883,0.840587519,0.027014497,0.56603753,0.732154885,0.303524768
0,0.487285187,0.194194951,0.015094454,0.000407455,0.263190899,0.628361598,0.381457134,0.153940125,0.393093779,0.769363519,0.837385245,0.026371803,0.561843292,0.728411838,0.303012366
0,0.542641469,0.21518389,0.023004674,0.000431661,0.26335175,0.634321448,0.375378845,0.169783576,0.392166618,0.797484292,0.840160115,0.029175316,0.568649735,0.73461892,0.303529602
0,0.578296483,0.226907441,0.016122934,0.000466946,0.264183976,0.630793071,0.370819289,0.179745117,0.397763506,0.817457721,0.841333455,0.026837315,0.565369275,0.732407545,0.303475219
0,0.56068312,0.227380165,0.032472738,0.000440994,0.263937649,0.630767044,0.369822829,0.184948345,0.398995952,0.821949071,0.841467525,0.026829918,0.56533668,0.737945865,0.303542412
0,0.549333476,0.221896568,0.042606289,0.000460583,0.264014578,0.631673196,0.375495154,0.176336626,0.393602587,0.806153255,0.841027378,0.027154307,0.566447112,0.735820422,0.303508816
0,0.568445848,0.225489269,0.022898801,0.000504578,0.264029342,0.631165669,0.37182805,0.179895935,0.397842654,0.815459126,0.841281119,0.026914812,0.565686244,0.735138248,0.303459026
0,0.541356604,0.221234755,0.012190511,0.000450052,0.263725513,0.630851975,0.370757779,0.177550713,0.394948102,0.807740348,0.840674917,0.026854371,0.565442803,0.733151881,0.303622172
0,0.58118743,0.22511109,0.01861851,0.000469816,0.264093837,0.630931426,0.371891796,0.178983485,0.395151625,0.817439909,0.841433802,0.026862502,0.56547707,0.731863863,0.303527668
0,0.535521174,0.219060225,0.01887563,0.000556383,0.263348641,0.630626978,0.369637181,0.177882513,0.395196852,0.811232852,0.840809775,0.026795285,0.565178004,0.735435814,0.30358906
0,0.583435944,0.251772714,0.063251509,0.000715317,0.263925993,0.630876974,0.37133709,0.213618882,0.393082472,0.832165633,0.842438771,0.026858629,0.56546081,0.733963928,0.303770334
0,0.584078377,0.239576439,0.063659876,0.000500335,0.264609802,0.630866016,0.373039234,0.195535782,0.400658058,0.826101019,0.842736546,0.026844786,0.565401761,0.735859664,0.303539753
0,0.556507308,0.220762031,0.042606289,0.000458686,0.26404566,0.6334242,0.385624146,0.174549431,0.395151625,0.802029479,0.840839637,0.028369299,0.568176353,0.73117917,0.303434131
0,0.580652069,0.230972866,0.059591331,0.00047029,0.264128028,0.631496829,0.374238117,0.183741799,0.396259696,0.817153777,0.841912443,0.027091648,0.566273981,0.73350644,0.303501081
0,0.539161625,0.225394724,0.239802169,0.000441718,0.264042552,0.632712566,0.389292369,0.179941181,0.392912869,0.801791733,0.84145572,0.027744535,0.567548246,0.739296311,0.303523801
0,0.559505327,0.219438404,0.021280457,0.000444463,0.264445843,0.632457432,0.377104475,0.173252394,0.396293616,0.804819536,0.840794989,0.027558398,0.56727792,0.731549401,0.303411411
0,0.557363885,0.219722038,0.030083035,0.000568062,0.263878593,0.631516692,0.371706149,0.174594676,0.394597589,0.806376876,0.840716854,0.027051788,0.566155276,0.736609704,0.303515583
0,0.522190695,0.210173017,0.019420119,0.000435479,0.263734061,0.624208572,0.374996365,0.165191162,0.392155311,0.789878455,0.839525465,0.026054727,0.553574191,0.73286099,0.303413586
0,0.569409497,0.231161955,0.032639109,0.000502132,0.263664903,0.631455049,0.376550887,0.186705377,0.396440605,0.818189459,0.842051321,0.027031072,0.566090701,0.734404009,0.303507365
0,0.597837143,0.236361917,0.051938231,0.000478276,0.264374354,0.630754031,0.37073653,0.190739763,0.397582597,0.827457328,0.84236238,0.026826259,0.565320389,0.738504226,0.303528635
0,0.589110766,0.226623806,0.028918432,0.000448755,0.263969508,0.630966699,0.371044079,0.184171631,0.397119016,0.818735236,0.841427891,0.026883139,0.565561867,0.734519448,0.303554738
0,0.53964345,0.217074785,0.027889953,0.000497316,0.264096945,0.636470048,0.386565805,0.171125858,0.394394066,0.798384568,0.840346905,0.028790653,0.568454964,0.729185935,0.303471352
0,0.567696343,0.226151083,0.029326799,0.000475032,0.264362698,0.631015671,0.371072038,0.180657567,0.395276,0.818148369,0.841631443,0.026899726,0.565627847,0.73774374,0.303512683
1,0.492638792,0.19693675,0.015880938,0.00040481,0.263728621,0.628398584,0.380569156,0.155161753,0.389181611,0.769570659,0.836887512,0.026369615,0.561814523,0.725747156,0.303218535
1,0.498527758,0.194100407,0.016440552,0.000409227,0.263653247,0.628061259,0.384759653,0.153555539,0.387496891,0.770709012,0.836781785,0.026286806,0.560557897,0.727425187,0.303262283
1,0.386583864,0.167155148,0.006821241,0.000344395,0.261875345,0.63031705,0.38266049,0.131234447,0.385880012,0.707755813,0.82750103,0.026705576,0.564714369,0.726724485,0.301379206
1,0.526901868,0.216223882,0.009014323,0.000446409,0.26421195,0.636431693,0.377480244,0.169165221,0.393206847,0.79972009,0.840355981,0.032779705,0.569441441,0.731297574,0.303451775
1,0.488516516,0.195424033,0.012160261,0.000365482,0.265497976,0.629331448,0.386017809,0.154196516,0.382454038,0.745995096,0.833175774,0.026472513,0.562983129,0.721136197,0.303293945
1,0.404143691,0.167438782,0.025878367,0.00033107,0.261669425,0.630291366,0.387256952,0.130548224,0.380283123,0.714301693,0.828508422,0.026713758,0.564760178,0.726755594,0.303205483
1,0.487981155,0.199678548,0.009452939,0.000395527,0.263500944,0.628996178,0.379219295,0.155591584,0.382465345,0.766548104,0.836695636,0.02642281,0.562462268,0.726985807,0.303148201
0,0.5340757,0.21518389,0.016017061,0.000446883,0.263836632,0.63498411,0.377892919,0.169497021,0.390753262,0.796622882,0.840106025,0.033344761,0.569497558,0.732211892,0.303592927
0,0.518978532,0.206296681,0.015593569,0.000405409,0.263681221,0.628416049,0.377304662,0.163426589,0.387915244,0.780292953,0.838678357,0.026344137,0.561464246,0.730975332,0.303490688
0,0.498741903,0.202514891,0.009755434,0.000419408,0.263370399,0.630610882,0.369637181,0.155991253,0.389498202,0.765335861,0.838368677,0.026790828,0.56515683,0.733695623,0.303237146
0,0.516622946,0.201002175,0.018285766,0.000411997,0.264027787,0.629413981,0.376727587,0.156119448,0.381843468,0.772376642,0.837808108,0.026572109,0.563840821,0.730030541,0.303460959
0,0.512179453,0.201285809,0.014459216,0.000391534,0.26368666,0.629122546,0.382475961,0.155395521,0.387836096,0.768666696,0.83638994,0.026449491,0.562750877,0.725616371,0.303313281
0,0.468440495,0.194384041,0.006352375,0.000403812,0.263834301,0.63001363,0.375658435,0.153510293,0.389475589,0.762915612,0.83715083,0.026663742,0.564467561,0.732382441,0.302519784
0,0.490657958,0.206485771,0.007607726,0.00044606,0.263995151,0.632588937,0.372698134,0.168984239,0.387078537,0.798549299,0.840211273,0.048821191,0.569966596,0.732466024,0.303820607
0,0.497296429,0.204500331,0.012311508,0.000454569,0.264821161,0.631386899,0.37217586,0.171872408,0.385631261,0.804555135,0.840584215,0.027053117,0.56615935,0.734250497,0.303850578
0,0.514320895,0.211213009,0.004552536,0.000451574,0.263376615,0.628588992,0.375592452,0.163064626,0.391454286,0.785205817,0.839053109,0.026354469,0.56160977,0.728273791,0.302915928
